keyword_id,keyword_text,tool_slug,tool_name_en,category_code,market_code,country_name_en,locale,research_wave,search_intent,page_type,candidate_status,localization_status,heuristic_score,heuristic_priority,metric_provider,metric_collected_at,monthly_search_volume,cpc_micros,ads_competition,ads_competition_index,seo_difficulty,trend_index,metric_status
808,formatador JSON fácil,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
809,formatador JSON para celular,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
563,penghitung karakter online,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
565,penghitung karakter tanpa daftar,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
861,formatter JSON,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,72.8,P1,,,,,,,,,
862,formatter JSON gratis,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
864,formatter JSON gratis online,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
867,aplikasi formatter JSON,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
868,formatter JSON cepat,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
869,formatter JSON mudah,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
870,formatter JSON di HP,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
514,文字数 カウント オンライン,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
516,文字数 カウント 登録不要,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
811,JSON 整形,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,72.8,P1,,,,,,,,,
812,JSON 整形 無料,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
815,JSON 整形 ブラウザ,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
817,JSON 整形 スマホ,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
818,簡単 JSON 整形,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
820,おすすめ JSON 整形,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
524,글자 수 세기 온라인,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
526,글자 수 세기 회원가입 없이,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
821,JSON 포맷터,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,72.8,P1,,,,,,,,,
822,무료 JSON 포맷터,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
825,JSON 포맷터 사이트,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
827,JSON 포맷터 모바일,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
828,간편 JSON 포맷터,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
830,추천 JSON 포맷터,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
573,đếm ký tự online,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
575,đếm ký tự không cần đăng ký,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
871,định dạng JSON,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,72.8,P1,,,,,,,,,
872,định dạng JSON miễn phí,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
874,định dạng JSON miễn phí online,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
876,công cụ định dạng JSON,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
877,định dạng JSON nhanh,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
878,định dạng JSON dễ dùng,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
879,định dạng JSON trên điện thoại,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
934,Passwort Generator online,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
936,Passwort Generator ohne Anmeldung,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
133,kostenlos PDF komprimieren,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
953,generador de contraseñas online,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
955,generador de contraseñas sin registro,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
943,générateur de mot de passe en ligne,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
945,générateur de mot de passe sans inscription,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
290,วิธี บีบอัดรูปภาพ,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
983,สร้างรหัสผ่าน ออนไลน์,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
985,สร้างรหัสผ่าน ไม่ต้องสมัคร,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
300,resim sıkıştırma nasıl yapılır,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
993,online şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
995,üyeliksiz şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,72.2,P1,,,,,,,,,
910,como usar gerador de senhas,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,72.0,P1,,,,,,,,,
966,cara generator kata sandi,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,72.0,P1,,,,,,,,,
919,パスワード 生成 使い方,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,72.0,P1,,,,,,,,,
929,비밀번호 생성기 사용법,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,72.0,P1,,,,,,,,,
980,cách tạo mật khẩu,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,72.0,P1,,,,,,,,,
501,contador de caracteres,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,71.8,P1,,,,,,,,,
504,contador de caracteres grátis online,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
506,melhor contador de caracteres,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
507,contador de caracteres rápido,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
508,contador de caracteres fácil,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
509,contador de caracteres para celular,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
802,formatador JSON grátis,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
561,penghitung karakter,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,71.8,P1,,,,,,,,,
562,penghitung karakter gratis,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
564,penghitung karakter gratis online,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
567,aplikasi penghitung karakter,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
568,penghitung karakter cepat,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
569,penghitung karakter mudah,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
570,penghitung karakter di HP,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
511,文字数 カウント,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,71.8,P1,,,,,,,,,
512,文字数 カウント 無料,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
515,文字数 カウント ブラウザ,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
517,文字数 カウント スマホ,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
518,簡単 文字数 カウント,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
520,おすすめ 文字数 カウント,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
813,無料 JSON 整形,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
521,글자 수 세기,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,71.8,P1,,,,,,,,,
522,무료 글자 수 세기,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
525,글자 수 세기 사이트,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
527,글자 수 세기 모바일,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
528,간편 글자 수 세기,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
530,추천 글자 수 세기,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
823,JSON 포맷터 무료,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
571,đếm ký tự,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,71.8,P1,,,,,,,,,
572,đếm ký tự miễn phí,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
574,đếm ký tự miễn phí online,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
576,công cụ đếm ký tự,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
577,đếm ký tự nhanh,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
578,đếm ký tự dễ dùng,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
579,đếm ký tự trên điện thoại,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,71.8,P1,,,,,,,,,
931,Passwort Generator,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
932,Passwort Generator kostenlos,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
935,Passwort Generator kostenlos online,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
937,Passwort Generator im Browser,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
938,einfach Passwort Generator,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
939,Passwort Generator mobil,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
940,Passwort Generator Tool,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
951,generador de contraseñas,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
952,generador de contraseñas gratis,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
954,generador de contraseñas gratis online,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
956,herramienta generador de contraseñas,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
957,generador de contraseñas fácil,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
958,generador de contraseñas rápido,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
959,generador de contraseñas móvil,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
960,mejor generador de contraseñas,password-generator,Password Generator,calculators_converters,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
941,générateur de mot de passe,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
942,générateur de mot de passe gratuit,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
944,générateur de mot de passe gratuit en ligne,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
946,outil générateur de mot de passe,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
947,générateur de mot de passe facile,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
948,générateur de mot de passe rapide,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
949,générateur de mot de passe mobile,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
950,meilleur générateur de mot de passe,password-generator,Password Generator,calculators_converters,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
981,สร้างรหัสผ่าน,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
982,สร้างรหัสผ่าน ฟรี,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
984,สร้างรหัสผ่าน ฟรี ออนไลน์,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
986,เครื่องมือ สร้างรหัสผ่าน,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
987,สร้างรหัสผ่าน ง่ายๆ,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
988,สร้างรหัสผ่าน รวดเร็ว,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
989,สร้างรหัสผ่าน บนมือถือ,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
190,วิธี บีบอัด PDF,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
991,şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
992,ücretsiz şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
994,ücretsiz online şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
996,şifre oluşturucu aracı,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
997,kolay şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
998,hızlı şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
999,mobil şifre oluşturucu,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
200,PDF sıkıştırma nasıl yapılır,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,71.2,P1,,,,,,,,,
834,JSON formatieren online,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
836,JSON formatieren ohne Anmeldung,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
853,formateador JSON online,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
855,formateador JSON sin registro,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
843,formateur JSON en ligne,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
845,formateur JSON sans inscription,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
883,จัดรูปแบบ JSON ออนไลน์,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
885,จัดรูปแบบ JSON ไม่ต้องสมัคร,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
893,online JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
895,üyeliksiz JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,71.0,P1,,,,,,,,,
502,contador de caracteres grátis,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
810,como usar formatador JSON,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
866,cara formatter JSON,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
513,無料 文字数 カウント,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
819,JSON 整形 使い方,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
523,글자 수 세기 무료,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
829,JSON 포맷터 사용법,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
880,cách định dạng JSON,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,70.8,P1,,,,,,,,,
933,kostenlos Passwort Generator,password-generator,Password Generator,calculators_converters,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.2,P1,,,,,,,,,
534,Zeichen zählen online,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
536,Zeichen zählen ohne Anmeldung,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
831,JSON formatieren,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
832,JSON formatieren kostenlos,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
835,JSON formatieren kostenlos online,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
837,JSON formatieren im Browser,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
838,einfach JSON formatieren,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
839,JSON formatieren mobil,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
840,JSON formatieren Tool,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
553,contador de caracteres online,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
555,contador de caracteres sin registro,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
